barometer1	barometer2	insideTemperature	ambientTemperature	light	gyroscope1	gyroscope2	gyroscope3	accelerometer1	accelerometer2	accelerometer3	timestamp
22.75	999.18	22.6875	18.625	1.04	2.29644775390625	3.1280517578125	1.50299072265625	0.0693359375	0.0341796875	-0.968017578125	1512052934094
22.74	999.24	22.6875	18.625	1.04	2.29644775390625	3.1280517578125	1.50299072265625	0.0693359375	0.0341796875	-0.968017578125	1512052934499
22.74	999.24	22.6875	18.625	1.04	2.29644775390625	3.1280517578125	1.50299072265625	0.07177734375	-0.03173828125	-0.96240234375	1512052934770
22.74	999.24	22.6875	18.625	1.04	2.29644775390625	3.1280517578125	1.50299072265625	0.07177734375	-0.03173828125	-0.96240234375	1512052935040
22.74	999.24	22.6875	18.625	1.04	9.91058349609375	-3.0517578125	-8.4075927734375	0.07177734375	-0.03173828125	-0.96240234375	1512052935310
22.74	999.24	22.6875	18.625	1.2	9.91058349609375	-3.0517578125	-8.4075927734375	0.07177734375	-0.03173828125	-0.96240234375	1512052935579
22.74	999.24	22.65625	18.59375	1.2	9.91058349609375	-3.0517578125	-8.4075927734375	0.07177734375	-0.03173828125	-0.96240234375	1512052936187
22.73	999.17	22.65625	18.59375	1.2	9.91058349609375	-3.0517578125	-8.4075927734375	0.07177734375	-0.03173828125	-0.96240234375	1512052936659
22.73	999.17	22.65625	18.59375	1.2	9.91058349609375	-3.0517578125	-8.4075927734375	0.1591796875	0.006591796875	-0.972412109375	1512052936998
22.73	999.17	22.65625	18.59375	1.2	9.91058349609375	-3.0517578125	-8.4075927734375	0.1591796875	0.006591796875	-0.972412109375	1512052937268
22.73	999.17	22.65625	18.59375	1.2	1.15966796875	-21.17156982421875	-4.180908203125	0.1591796875	0.006591796875	-0.972412109375	1512052937538
22.73	999.17	22.65625	18.59375	1.04	1.15966796875	-21.17156982421875	-4.180908203125	0.1591796875	0.006591796875	-0.972412109375	1512052937807
22.73	999.17	22.65625	18.5625	1.04	1.15966796875	-21.17156982421875	-4.180908203125	0.1591796875	0.006591796875	-0.972412109375	1512052938414
22.73	999.18	22.65625	18.5625	1.04	1.15966796875	-21.17156982421875	-4.180908203125	0.1591796875	0.006591796875	-0.972412109375	1512052938819
22.73	999.18	22.65625	18.5625	1.04	1.15966796875	-21.17156982421875	-4.180908203125	0.076416015625	0.035400390625	-0.908935546875	1512052939090
22.73	999.18	22.65625	18.5625	1.04	1.15966796875	-21.17156982421875	-4.180908203125	0.076416015625	0.035400390625	-0.908935546875	1512052939360
22.73	999.18	22.65625	18.5625	1.04	7.8887939453125	-9.429931640625	-6.805419921875	0.076416015625	0.035400390625	-0.908935546875	1512052939630
